Unnamed: 0,Unnamed: 0.1,id,game,team_name,player,hero,kill,death,assist,kda,gold,hero_damage,damage_taken,tower_damage
17.0,7.0,https://ph-mpl.com/data/match/blck-bren-20220305,game2,bren,SUPER MARCO,Brody,3.0,3.0,3.0,2.0,16.505,81.328,76.047,11.403
18.0,8.0,https://ph-mpl.com/data/match/blck-bren-20220305,game2,bren,Pheww,Lylia,3.0,4.0,4.0,1.75,13.356,89.411,90.77,683
19.0,9.0,https://ph-mpl.com/data/match/blck-bren-20220305,game2,bren,Flap,Yu Zhong,0.0,6.0,4.0,0.67,12.165,49.895,187.752,1.501
600.0,0.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,echo,KarlTzy,Aulus,4.0,0.0,7.0,11.0,16.565,71.825,68.188,22.333
601.0,1.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,echo,Bennyqt,Paquito,3.0,0.0,3.0,6.0,11.9,19.385,23.585,6.36
602.0,2.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,echo,KurtTzy,Selena,2.0,0.0,4.0,6.0,8.753,35.001,30.067,3.397
603.0,3.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,echo,YAWI,Diggie,1.0,3.0,7.0,2.67,8.093,40.307,56.494,354
604.0,4.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,echo,3MarTzy,Yu Zhong,2.0,3.0,5.0,2.33,10.028,21.893,71.094,1.787
605.0,5.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,rsg,Demonkite,Balmond,1.0,3.0,2.0,1.0,11.14,19.517,69.366,2.383
606.0,6.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,rsg,Emann,Wanwan,1.0,4.0,2.0,0.75,10.531,23.861,43.15,7.242
607.0,7.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,rsg,Nathz,Esmeralda,4.0,1.0,1.0,5.0,11.031,65.406,154.536,851
608.0,8.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,rsg,Aqua,Yve,0.0,1.0,3.0,3.0,8.597,44.848,27.332,0
609.0,9.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game1,rsg,Light,Khufra,0.0,3.0,3.0,1.0,6.885,7.732,89.211,280
610.0,0.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,echo,KarlTzy,Paquito,5.0,2.0,10.0,7.5,14.934,42.468,87.963,9.291
611.0,1.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,echo,Bennyqt,Beatrix,5.0,0.0,6.0,11.0,15.011,50.447,28.981,16.681
612.0,2.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,echo,KurtTzy,Pharsa,6.0,2.0,10.0,8.0,10.77,67.689,39.892,1.793
613.0,3.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,echo,YAWI,Natalia,2.0,3.0,8.0,3.33,10.021,33.479,40.863,5.134
614.0,4.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,echo,3MarTzy,Yu Zhong,1.0,5.0,13.0,2.8,9.973,21.807,112.053,278
615.0,5.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,rsg,Demonkite,Aulus,4.0,4.0,7.0,2.75,14.872,52.419,61.422,6.609
616.0,6.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,rsg,Emann,Wanwan,1.0,5.0,7.0,1.6,11.031,25.215,40.19,2.024
617.0,7.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,rsg,Nathz,Esmeralda,3.0,3.0,5.0,2.67,11.523,54.498,144.989,0
618.0,8.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,rsg,Aqua,Yve,2.0,2.0,9.0,5.5,9.291,52.6,45.983,0
619.0,9.0,https://ph-mpl.com/data/match/echo-rsg-20220305,game2,rsg,Light,Jawhead,2.0,5.0,6.0,1.6,8.407,15.479,119.434,0
680.0,0.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,nxpe,DONUT,Beatrix,2.0,1.0,1.0,3.0,9.345,28.087,20.069,6.386
681.0,1.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,nxpe,Elpizo,Mathilda,0.0,3.0,4.0,1.33,5.724,12.156,35.521,182
682.0,2.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,nxpe,S4gitnu,Uranus,0.0,3.0,3.0,1.0,8.28,15.191,86.257,0
683.0,3.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,nxpe,H2wo,Helcurt,1.0,2.0,1.0,1.0,8.88,13.706,23.363,0
684.0,4.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,nxpe,Renejay,Edith,1.0,2.0,2.0,1.5,5.725,8.369,56.481,0
685.0,5.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,omg,Raizen,Ling,5.0,1.0,4.0,9.0,12.75,24.762,25.368,3.859
686.0,6.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,omg,Renzio,Phoveus,2.0,1.0,5.0,7.0,9.262,42.406,53.085,2.999
687.0,7.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,omg,E2MAX,Selena,2.0,1.0,6.0,8.0,7.109,34.7,20.028,880
688.0,8.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,omg,Ch4knu,Chou,1.0,1.0,6.0,7.0,7.117,11.442,46.244,1.398
689.0,9.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game1,omg,Kelra,Popol and Kupa,1.0,0.0,4.0,5.0,11.687,25.417,5.287,21.376
690.0,0.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,nxpe,DONUT,Beatrix,4.0,0.0,5.0,9.0,11.659,38.109,13.85,25.368
691.0,1.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,nxpe,Elpizo,Mathilda,5.0,1.0,8.0,13.0,7.758,23.145,35.508,3.413
692.0,2.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,nxpe,S4gitnu,Gloo,2.0,1.0,10.0,12.0,8.17,14.283,41.447,2.604
693.0,3.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,nxpe,H2wo,Hayabusa,3.0,2.0,4.0,3.5,11.429,25.728,24.583,10.866
694.0,4.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,nxpe,Renejay,Ruby,1.0,1.0,10.0,11.0,7.761,14.394,38.863,1.804
695.0,5.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,omg,Raizen,Paquito,0.0,4.0,3.0,0.75,7.82,13.912,37.621,0
696.0,6.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,omg,Renzio,Esmeralda,1.0,3.0,3.0,1.33,7.617,27.19,38.586,1.605
697.0,7.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,omg,E2MAX,Selena,1.0,3.0,3.0,1.33,5.414,17.457,25.081,0
698.0,8.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,omg,Ch4knu,Franco,1.0,3.0,3.0,1.33,5.431,7.385,35.669,0
699.0,9.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game2,omg,Kelra,Clint,2.0,2.0,0.0,1.0,11.053,18.489,17.812,960
700.0,0.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,nxpe,DONUT,Beatrix,2.0,3.0,3.0,1.67,11.197,62.7,36.297,4.536
701.0,1.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,nxpe,Elpizo,Mathilda,1.0,2.0,3.0,2.0,5.98,15.652,34.228,231
702.0,2.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,nxpe,S4gitnu,Yu Zhong,1.0,1.0,1.0,2.0,7.486,14.818,47.731,0
703.0,3.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,nxpe,H2wo,Hayabusa,0.0,2.0,1.0,0.5,9.732,16.504,30.059,1.895
704.0,4.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,nxpe,Renejay,Franco,1.0,5.0,3.0,0.8,6.134,8.589,73.021,0
705.0,5.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,omg,Raizen,Aulus,9.0,0.0,2.0,11.0,15.698,52.687,39.621,14.104
706.0,6.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,omg,Renzio,Esmeralda,1.0,2.0,6.0,3.5,11.032,33.662,79.594,2.19
707.0,7.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,omg,E2MAX,Selena,1.0,0.0,8.0,9.0,7.718,25.697,11.191,1.806
708.0,8.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,omg,Ch4knu,Chou,2.0,2.0,9.0,5.5,8.076,10.638,54.965,694
709.0,9.0,https://ph-mpl.com/data/match/nxpe-omg-20220305,game3,omg,Kelra,Popol and Kupa,0.0,1.0,4.0,4.0,11.726,19.738,26.433,13.064
1427.0,0.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,tnc,Benthings,Franco,1.0,2.0,10.0,5.5,8.65,16.081,35.057,525
1428.0,1.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,tnc,Escalera,Kagura,4.0,1.0,4.0,8.0,9.478,51.967,31.105,2.75
1429.0,2.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,tnc,Kramm,Esmeralda,2.0,2.0,6.0,4.0,12.113,56.134,92.009,0
1430.0,3.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,tnc,Yasuwo,Clint,7.0,0.0,5.0,12.0,14.74,50.511,18.698,26.633
1431.0,4.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,tnc,SDzyz,Karina,2.0,2.0,10.0,6.0,11.983,27.508,66.841,4.514
1432.0,5.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,onic,Baloyskie,Edith,0.0,5.0,5.0,1.0,7.07,16.688,98.246,0
1433.0,6.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,onic,Kairi.,Lancelot,4.0,2.0,1.0,2.5,12.129,32.233,39.94,0
1434.0,7.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,onic,Hatred,Pharsa,1.0,4.0,3.0,1.0,7.53,27.607,33.465,0
1435.0,8.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,onic,Dlarskie,Uranus,1.0,3.0,5.0,2.0,10.454,22.5,98.782,465
1436.0,9.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game1,onic,Markyyyyy,Beatrix,1.0,2.0,4.0,2.5,10.775,32.113,33.651,391
1437.0,0.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,tnc,Benthings,Jawhead,1.0,1.0,0.0,1.0,5.256,12.021,55.518,0
1438.0,1.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,tnc,Escalera,Yve,0.0,2.0,1.0,0.5,5.955,38.117,24.134,0
1439.0,2.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,tnc,Kramm,Esmeralda,0.0,4.0,1.0,0.25,7.161,27.102,73.519,0
1440.0,3.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,tnc,Yasuwo,Brody,0.0,3.0,0.0,0.0,7.532,26.29,35.135,1.232
1441.0,4.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,tnc,SDzyz,Lancelot,0.0,3.0,1.0,0.33,7.106,15.583,31.679,0
1442.0,5.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,onic,Baloyskie,Rafaela,0.0,0.0,10.0,10.0,7.873,17.786,46.794,2.1
1443.0,6.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,onic,Kairi.,Ling,2.0,1.0,8.0,10.0,11.722,32.784,28.865,10.516
1444.0,7.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,onic,Hatred,Kagura,5.0,0.0,2.0,7.0,8.8,32.754,22.466,3.038
1445.0,8.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,onic,Dlarskie,Khaleed,4.0,0.0,2.0,6.0,10.074,28.235,43.912,7.335
1446.0,9.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game2,onic,Markyyyyy,Lylia,2.0,0.0,5.0,7.0,9.723,32.682,25.177,5.075
1447.0,0.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,tnc,Benthings,Ruby,0.0,2.0,0.0,0.0,6.129,6.699,45.573,0
1448.0,1.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,tnc,Escalera,Selena,0.0,2.0,0.0,0.0,6.134,36.659,33.699,0
1449.0,2.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,tnc,Kramm,Esmeralda,0.0,0.0,0.0,0.0,10.204,29.254,79.666,0
1450.0,3.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,tnc,Yasuwo,Clint,0.0,1.0,0.0,0.0,10.537,43.173,20.082,0
1451.0,4.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,tnc,SDzyz,Paquito,0.0,2.0,0.0,0.0,9.63,13.565,31.981,0
1452.0,5.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,onic,Baloyskie,Rafaela,1.0,0.0,4.0,5.0,9.1,14.111,39.354,1.837
1453.0,6.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,onic,Kairi.,Ling,1.0,0.0,3.0,4.0,14.624,28.194,49.024,9.688
1454.0,7.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,onic,Hatred,Kagura,2.0,0.0,4.0,6.0,10.664,20.104,14.811,2.955
1455.0,8.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,onic,Dlarskie,Thamuz,1.0,0.0,1.0,2.0,11.762,22.611,77.618,0
1456.0,9.0,https://ph-mpl.com/data/match/tnc-onic-20220306,game3,onic,Markyyyyy,Popol and Kupa,2.0,0.0,2.0,4.0,11.894,26.468,22.483,21.589
260.0,0.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,blck,Kevier,Roger,2.0,4.0,0.0,0.5,8.394,18.837,38.88,2.368
261.0,1.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,blck,DEX STAR,Lolita,0.0,3.0,2.0,0.67,5.377,8.43,42.063,0
262.0,2.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,blck,EDWARD,Uranus,0.0,2.0,1.0,0.5,7.531,10.999,96.026,1.085
263.0,3.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,blck,Hadji,Pharsa,0.0,4.0,0.0,0.0,6.974,25.801,42.865,0
264.0,4.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,blck,OHEB,Beatrix,0.0,1.0,1.0,1.0,9.008,22.681,17.769,2.135
265.0,5.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,rsg,Demonkite,Hayabusa,6.0,1.0,4.0,10.0,11.236,45.839,26.922,2.96
266.0,6.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,rsg,Emann,Brody,5.0,0.0,0.0,5.0,11.939,31.235,17.715,22.5
267.0,7.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,rsg,Nathz,Esmeralda,2.0,1.0,7.0,9.0,10.389,42.914,61.534,3.473
268.0,8.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,rsg,Aqua,Kagura,0.0,0.0,10.0,10.0,8.748,26.166,26.578,2.814
269.0,9.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game1,rsg,Light,Ruby,1.0,0.0,7.0,8.0,7.051,12.024,24.038,495
270.0,0.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,blck,Kevier,Lancelot,2.0,0.0,6.0,8.0,12.546,24.325,38.317,8.739
271.0,1.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,blck,DEX STAR,Edith,0.0,1.0,8.0,8.0,7.398,14.369,53.806,0
272.0,2.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,blck,EDWARD,Gloo,0.0,1.0,7.0,7.0,9.586,23.552,104.058,409
273.0,3.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,blck,Hadji,Lylia,2.0,1.0,8.0,10.0,9.952,36.227,24.701,2.945
274.0,4.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,blck,OHEB,Beatrix,6.0,1.0,3.0,9.0,12.65,53.408,30.273,24.664
275.0,5.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,rsg,Demonkite,Chou,0.0,1.0,2.0,2.0,8.921,14.937,50.075,0
276.0,6.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,rsg,Emann,Clint,0.0,1.0,2.0,2.0,11.042,61.776,33.284,5.018
277.0,7.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,rsg,Nathz,Phoveus,1.0,4.0,1.0,0.5,8.393,36.66,94.518,0
278.0,8.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,rsg,Aqua,Kagura,3.0,1.0,1.0,4.0,8.091,42.398,28.977,0
279.0,9.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game2,rsg,Light,Mathilda,0.0,3.0,2.0,0.67,6.145,12.428,67.233,296
280.0,0.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,blck,Kevier,Lancelot,3.0,2.0,0.0,1.5,9.116,20.243,29.1,9.471
281.0,1.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,blck,DEX STAR,Lolita,0.0,2.0,4.0,2.0,5.877,17.937,71.265,0
282.0,2.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,blck,EDWARD,Gloo,0.0,2.0,3.0,1.5,6.942,17.696,83.127,0
283.0,3.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,blck,Hadji,Lylia,2.0,1.0,4.0,6.0,7.857,28.941,34.625,1.138
284.0,4.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,blck,OHEB,Clint,1.0,2.0,3.0,2.0,9.23,29.298,22.981,7.119
285.0,5.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,rsg,Demonkite,Hayabusa,0.0,1.0,3.0,3.0,10.136,16.452,17.671,6.716
286.0,6.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,rsg,Emann,Beatrix,7.0,0.0,2.0,9.0,12.097,75.27,16.02,19.366
287.0,7.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,rsg,Nathz,Khaleed,0.0,4.0,5.0,1.25,8.122,27.172,65.724,1.275
288.0,8.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,rsg,Aqua,Cecilion,2.0,0.0,4.0,6.0,8.419,30.043,15.104,1.178
289.0,9.0,https://ph-mpl.com/data/match/blck-rsg-20220306,game3,rsg,Light,Chou,0.0,1.0,6.0,6.0,6.546,8.563,54.337,683
410.0,0.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,bren,LORD MALIKK,Aulus,8.0,0.0,2.0,10.0,15.101,49.611,28.953,17.935
411.0,1.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,bren,Pandora,Dyrroth,3.0,0.0,6.0,9.0,10.962,39.927,45.071,5.15
412.0,2.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,bren,Stowm,Yve,1.0,0.0,7.0,8.0,10.249,59.61,15.687,2.454
413.0,3.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,bren,Jowm,Uranus,0.0,0.0,5.0,5.0,12.101,30.972,124.101,1.52
414.0,4.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,bren,Lusty,Akai,0.0,2.0,8.0,4.0,7.714,9.547,46.929,782
415.0,5.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,omg,Raizen,Fanny,2.0,3.0,0.0,0.67,10.608,24.173,50.654,3.362
416.0,6.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,omg,Renzio,Gloo,0.0,3.0,0.0,0.0,8.874,22.302,92.552,0
417.0,7.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,omg,E2MAX,Kagura,0.0,1.0,0.0,0.0,8.662,45.045,40.112,681
418.0,8.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,omg,Ch4knu,Chou,0.0,3.0,1.0,0.33,6.493,12.21,79.271,0
419.0,9.0,https://ph-mpl.com/data/match/bren-omg-20220311,game1,omg,Kelra,Clint,0.0,2.0,0.0,0.0,11.015,49.567,22.405,4.267
420.0,0.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,bren,LORD MALIKK,Paquito,1.0,4.0,3.0,1.0,9.64,19.57,57.478,935
421.0,1.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,bren,Pandora,Dyrroth,5.0,6.0,1.0,1.0,8.895,42.013,100.144,0
422.0,2.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,bren,Stowm,Yve,0.0,4.0,6.0,1.5,7.041,41.644,60.244,0
423.0,3.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,bren,Jowm,Brody,4.0,3.0,4.0,2.67,10.135,50.488,43.547,6.528
424.0,4.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,bren,Lusty,Ruby,0.0,5.0,6.0,1.2,7.469,8.808,91.948,0
425.0,5.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,omg,Raizen,Ling,10.0,0.0,7.0,17.0,12.874,45.305,34.02,6.871
426.0,6.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,omg,Renzio,Esmeralda,4.0,2.0,13.0,8.5,11.982,58.808,108.047,4.895
427.0,7.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,omg,E2MAX,Pharsa,3.0,2.0,12.0,7.5,9.484,59.516,29.912,1.034
428.0,8.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,omg,Ch4knu,Chou,0.0,2.0,12.0,6.0,8.213,13.641,87.94,821
429.0,9.0,https://ph-mpl.com/data/match/bren-omg-20220311,game2,omg,Kelra,Beatrix,5.0,4.0,4.0,2.25,11.657,57.139,31.329,19.522
430.0,0.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,bren,LORD MALIKK,Lancelot,4.0,3.0,2.0,2.0,17.309,39.758,57.674,5.508
431.0,1.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,bren,Pandora,Esmeralda,4.0,2.0,3.0,3.5,14.676,81.828,176.736,0
432.0,2.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,bren,Stowm,Mathilda,3.0,3.0,6.0,3.0,11.26,82.499,92.987,2.416
433.0,3.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,bren,Jowm,Karrie,4.0,3.0,7.0,3.67,14.952,82.843,58.885,8.386
434.0,4.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,bren,Lusty,Popol and Kupa,0.0,3.0,12.0,4.0,11.246,45.896,76.907,11.444
435.0,5.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,omg,Raizen,Ling,2.0,2.0,6.0,4.0,18.792,51.343,77.093,19.422
436.0,6.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,omg,Renzio,Hylos,0.0,2.0,1.0,0.5,10.112,18.643,166.39,1.96
437.0,7.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,omg,E2MAX,Kagura,8.0,4.0,2.0,2.5,13.221,71.626,62.008,792
438.0,8.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,omg,Ch4knu,Chou,1.0,5.0,11.0,2.4,10.338,18.295,164.03,291
439.0,9.0,https://ph-mpl.com/data/match/bren-omg-20220311,game3,omg,Kelra,Lylia,3.0,2.0,4.0,3.5,14.612,62.237,61.979,1.955
540.0,0.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,echo,Baloyskie,Franco,1.0,7.0,19.0,2.86,13.921,36.244,168.34,944
541.0,1.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,echo,KarlTzy,Lancelot,8.0,6.0,5.0,2.17,22.556,88.595,90.21,12.386
542.0,2.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,echo,Bennyqt,Phoveus,9.0,1.0,10.0,19.0,18.303,81.764,107.214,0
543.0,3.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,echo,KurtTzy,Yve,5.0,5.0,14.0,3.8,17.254,145.098,56.255,1.715
544.0,4.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,echo,YAWI,Ruby,0.0,7.0,17.0,2.43,13.25,33.699,210.515,525
545.0,5.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,onic,3MarTzy,Esmeralda,1.0,5.0,15.0,3.2,19.357,87.454,191.019,411
546.0,6.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,onic,Kairi.,Ling,6.0,2.0,10.0,8.0,22.287,77.173,120.279,22.264
547.0,7.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,onic,Hatred,Kagura,9.0,6.0,6.0,2.5,14.591,67.382,69.828,3.131
548.0,8.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,onic,Dlarskie,Uranus,5.0,3.0,9.0,4.67,16.353,71.761,289.55,2.949
549.0,9.0,https://ph-mpl.com/data/match/echo-onic-20220311,game1,onic,Markyyyyy,Kimmy,3.0,5.0,12.0,3.0,16.328,81.26,36.716,9.408
550.0,0.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,echo,Baloyskie,Johnson,1.0,7.0,12.0,1.86,9.554,42.036,147.933,1.61
551.0,1.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,echo,KarlTzy,Aulus,1.0,7.0,7.0,1.14,13.78,22.815,72.955,6.021
552.0,2.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,echo,Bennyqt,Lylia,2.0,1.0,9.0,11.0,13.033,54.602,48.094,2.836
553.0,3.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,echo,KurtTzy,Kagura,5.0,6.0,9.0,2.33,10.239,62.323,59.524,5.503
554.0,4.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,echo,YAWI,Ruby,3.0,2.0,12.0,7.5,10.009,19.529,95.45,1.146
555.0,5.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,onic,3MarTzy,Uranus,4.0,1.0,4.0,8.0,12.37,40.854,195.265,199
556.0,6.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,onic,Kairi.,Ling,4.0,0.0,8.0,12.0,18.597,59.751,74.169,17.47
557.0,7.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,onic,Hatred,Kadita,4.0,6.0,8.0,2.0,9.46,39.813,34.93,1.204
558.0,8.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,onic,Dlarskie,Esmeralda,3.0,1.0,6.0,9.0,14.95,73.352,122.407,968
559.0,9.0,https://ph-mpl.com/data/match/echo-onic-20220311,game2,onic,Markyyyyy,Beatrix,5.0,1.0,4.0,9.0,16.677,82.451,22.405,10.393
560.0,0.0,https://ph-mpl.com/data/match/echo-onic-20220311,game3,echo,Baloyskie,Franco,1.0,8.0,9.0,1.25,8.386,17.597,97.474,0
561.0,1.0,https://ph-mpl.com/data/match/echo-onic-20220311,game3,echo,KarlTzy,Lancelot,8.0,5.0,10.0,3.6,14.198,55.835,57.749,4.487
562.0,2.0,https://ph-mpl.com/data/match/echo-onic-20220311,game3,echo,Bennyqt,Yu Zhong,4.0,3.0,11.0,5.0,10.802,48.348,83.537,4.074
563.0,3.0,https://ph-mpl.com/data/match/echo-onic-20220311,game3,echo,KurtTzy,Yve,8.0,4.0,12.0,5.0,10.282,74.896,43.852,2.481
564.0,4.0,https://ph-mpl.com/data/match/echo-onic-20220311,game3,echo,YAWI,Akai,0.0,3.0,16.0,5.33,8.609,13.077,104.466,432
